id,developer
1005985,"Sega Enterprises, Ltd."
1005985,Sega
1005986,Palace Software
1005988,SNK
1005992,Capcom
1005993,Namco
1005993,Game Studio
1005994,C-Dream
1005994,Coconuts Japan
1005995,Playtronic
1005995,Konami
1005996,Hudson Soft
1005996,Atlus
1005997,Nihon Falcom
1005997,Victor Musical Industries
1005998,Advance Communication Company
1005998,Hudson Soft
1006000,Hudson Soft
1006000,NEC
1006001,Namco Bandai Games
1006001,Namco
1006003,Myriad
1006004,Loriciels
1006005,Arrow Soft
1006005,Micro Cabin
1006006,Rare Limited
1006006,"GameTek, Inc."
1006007,Home Data
1006008,SPS
1006008,Sharp
1006009,Tec Toy
1006009,Atari Games
1006010,Namco Bandai Games
1006010,Namco
1006011,Gradiente
1006011,Michael Denio
1006016,Nintendo R&D2
1006016,Nintendo
1006018,Naxat Soft
1006018,Compile
1006019,Konami
1006020,Pony Canyon
1006020,Marionette
1006022,Playtronic
1006022,Konami
1006023,Kemco
1006024,Atlus
1006024,NEC
1006025,Sierra On-Line
1006026,Firebird Software
1006026,"Beam Software Pty., Ltd."
1006027,VAP
1006028,Piko Interactive
1006028,Thinking Rabbit
1006029,HAL Laboratory
1006029,Epic/Sony Records
1006030,Pack-In-Video
1006030,Acclaim Entertainment
1006031,Technos Japan
1006031,"Sega Enterprises, Inc."
1006032,Lucasfilm Games
1006033,John Romero
1006034,Krisalis Software
1006034,Interplay Productions
1006035,Tec Toy
1006035,Toaplan
1006036,Nintendo
1006036,Tecmo
1006037,Strategic Simulations
1006037,Pony Canyon
1006038,Rainbird
1006038,Argonaut Software Ltd.
1006040,"Gamestar, Inc."
1006040,"Dynamix, Inc."
1006041,Loriciels
1006042,Tengen
1006042,Namco
1006043,Sega
1006043,Irem
1006044,Lucasfilm Games
1006044,Fujitsu Interactive
1006045,Pony Canyon
1006045,Carry Lab
1006046,"Cascade Games, Ltd."
1006047,Playtronic
1006047,Nintendo EAD
1006048,Quest
1006048,"Bothtec, Inc."
1006049,NEC Avenue
1006049,Bits Laboratory
1006050,Technosoft
1006051,Sega
1006051,Nihon Falcom
1006052,Kirara
1006052,FairyTale
1006053,HAL Laboratory
1006054,Another Ltd.
1006054,HOT-B
1006055,Nintendo
1006056,Infocom
1006057,Namco
1006058,Pony Canyon
1006060,Data East
1006061,Nihon Falcom
1006064,Playtronic
1006064,Nintendo R&D4
1006065,Sierra On-Line
1006066,Namco
1006066,Atlus
1006068,Axes Art Amuse
1006068,Hect
1006069,Tec Toy
1006069,Sega R&D 2
1006070,Tec Toy
1006070,Sega R&D 2
1006072,Namco Bandai Games
1006072,Namco
1006073,The Bitmap Brothers
1006073,Image Works
1006074,Virgin Mastertronic
1006074,Technos Japan
1006075,Activision
1006075,UPL
1006076,Namco
1006077,Ocean Software
1006077,Data East
1006078,XAIN Soft
1006079,"NEC Avenue, Ltd."
1006079,"Sega Enterprises, Ltd."
1006080,Nintendo
1006081,Ziggurat Interactive
1006081,Paragon Software Corporation
1006082,Sierra On-Line
1006083,ITDC (International Technology Development Corporation)
1006083,Atari Corporation
1006084,Sega
1006084,Escape
1006085,Tatsumi
1006086,XAIN Soft
1006087,Sega
1006087,Escape
1006088,The Bitmap Brothers
1006088,Image Works
1006090,"Natsume Co., Ltd."
1006091,Jaleco
1006091,NMK Co. Ltd.
1006092,JAST
1006093,East Cube
1006096,Bullet-Proof Software
1006097,Bullet-Proof Software
1006098,Konami
1006099,Cross Media Soft
1006099,Victor Interactive Software
1006101,Sculptured Software
1006101,Atari Corporation
1006104,Konami
1006106,Nintendo
1006107,Namco Bandai Games
1006107,Namco
1006108,Tec Toy
1006108,"Sega Enterprises, Ltd."
1006109,Bandai
1006109,Human Entertainment
1006110,Koei
1006112,Elite Systems
1006112,Iguana Entertainment
1006113,Tec Toy
1006113,Capcom
1006114,AGC Hamburg
1006114,Ocean Software
1006115,Ocean Software
1006116,"Sega Enterprises, Ltd."
1006116,Sega
1006118,Mindscape
1006120,Tatsumi Publishing
1006121,Gremlin Graphics Software Ltd.
1006122,Mindscape
1006123,Namco Bandai Games
1006123,Namco
1006124,AGC Hamburg
1006124,Ocean Software
1006125,Erbe Software
1006125,Ocean Software
1006127,Aicom
1006127,Vic Tokai
1006128,Square
1006128,Square Enix
1006129,Tengen
1006129,"Sega Enterprises, Ltd."
1006130,NEC
1006130,Capcom
1006131,Pack-In-Video
1006133,Varie
1006134,Data East
1006136,Toho Cinefile-Soft Library
1006136,Compile
1006137,Namcot
1006137,Atlus
1006138,Data East Corporation
1006139,Tecmo
1006139,"Tecmo Co., Ltd."
1006140,Super Pig
1006141,Jingukan Polaris
1006141,Micronics
1006143,Fuga System
1006144,Taito
1006146,Riot
1006146,Telenet Japan
1006148,Square
1006148,Square Enix
1006150,Namcot
1006150,Birthday
1006153,Sunsoft
1006154,Namcot
1006155,Bandai
1006156,Tose
1006156,Jaleco
1006157,Tose
1006157,Jaleco
1006158,Elorg
1006158,"Spectrum HoloByte, Inc."
1006159,Namco
1006159,Compile
1006160,Enix
1006161,Nihon Falcom
1006162,Tose
1006162,Taito
1006163,"Sega Enterprises, Ltd."
1006163,SEGA of Japan
1006165,"Capcom Co., LTD."
1006167,Capcom
1006168,Kyugo
1006170,Imagine Software
1006170,SNK
1006171,Konami
1006172,Grandslam Entertainments
1006172,"Sega Enterprises, Ltd."
1006173,Abstract Concepts
1006174,Simon & Schuster
1006174,Micromosaics
1006176,Silhouette Software
1006176,Mastertronic
1006177,"Box Office, Inc."
1006177,"Starsoft Development Laboratories, Inc."
1006178,Hewson Consultants
1006178,Imperial Software Designs
1006179,Taito
1006179,Taito Corporation
1006181,Code Masters Gold
1006183,Playtronic
1006183,Cinemaware
1006184,Tiger Electronics
1006184,Sega
1006185,Irem
1006185,"Ving Co., Ltd."
1006186,Gremlin Graphics Software Ltd.
1006187,Canvas Software
1006187,U.S. Gold
1006188,The Software Toolworks
1006189,Tec Toy
1006189,"Sega Enterprises, Ltd."
1006190,Topo Soft
1006190,KISS
1006191,Vision Electronics
1006192,Virgin Mastertronic
1006192,Technos Japan
1006193,Sega Corporation
1006193,Sega AM2
1006194,Irem
1006194,"Ving Co., Ltd."
1006195,Image Works
1006196,Microdeal
1006197,Rainbow Arts
1006197,Time Warp Software GmbH
1006198,Canvas Software
1006198,U.S. Gold
1006199,U.S. Gold
1006199,Tarann Ltd.
1006200,ECP
1006201,Eclipse
1006202,Linel
1006203,Titus France
1006204,Infocom
1006205,Mandarin Software
1006205,Level 9 Computing
1006206,Kixx
1006206,Topo Soft
1006207,Opera Soft
1006208,"Sega Enterprises, Ltd."
1006209,Konami
1006209,Ultra Games
1006210,"Binary Design, Ltd."
1006210,M.A.D.
1006211,Taito
1006211,Taito Corporation
1006212,Denton Designs
1006212,Kixx
1006213,"SSI (Strategic Simulations, Inc.)"
1006214,Rainbow Arts
1006215,"Cascade Games, Ltd."
1006215,Vektor Grafix
1006216,The Electric Ballhau
1006216,Bomico Entertainment Software
1006217,Westwood Associates
1006217,Disney
1006218,Quest Software
1006218,Epyx
1006220,Topo Soft
1006221,Silhouette Software
1006221,Mastertronic
1006222,Hewson Consultants
1006222,Imperial Software Designs
1006223,Exidy
1006223,SunA Co.
1006224,Technosoft
1006225,Code Masters Gold
1006226,Tiger Electronics
1006226,Sega
1006227,Tiger Electronics
1006228,Tiger Electronics
1006229,Irem
1006229,"Ving Co., Ltd."
1006230,Mindscape
1006230,ERE Informatique
1006231,Hewson Consultants
1006232,Micro Status
1006232,Major Developments
1006233,Activision
1006233,"Sega Enterprises, Ltd."
1006234,Epyx
1006234,Novotrade
1006235,Microdeal
1006236,Codemasters
1006238,Domark Ltd.
1006238,Atari Games
1006239,Mandarin Software
1006239,Red Rat Software
1006240,Gremlin Graphics Software Ltd.
1006241,ECP
1006242,ECP
1006243,Infogrames
1006244,Bethesda Softworks
1006245,Konami
1006246,Zeppelin Games Limited
1006247,Arcanum Software Developments
1006247,Hewson Consultants
1006248,K-Byte
1006248,Epyx
1006249,Westwood Associates
1006249,Disney
1006250,Ariolasoft
1006250,Dragonware Games
1006251,Infocom
1006251,Tom Snyder Productions
1006252,Quest Software
1006252,Epyx
1006253,U.S. Gold
1006253,Acme Animation Inc.
1006254,Titus France
1006255,Ozark Softscape
1006255,Electronic Arts
1006256,"Omnitrend Software, Inc."
1006256,Artronic Limited
1006257,Softdisk Publishing
1006258,PM Entertainment
1006258,Software 2000
1006259,Topo Soft
1006259,Erbe Software
1006260,Matsushita Electric Industrial
1006261,Superior Software Ltd.
1006262,Technosoft
1006263,Grupo CPM
1006263,PISC
1006264,Taito
1006265,Evryware
1006265,Sierra On-Line
1006266,Irem
1006266,"Ving Co., Ltd."
1006267,The Oliver Twins
1006267,Codemasters
1006268,Electra Games
1006269,Epyx
1006269,Novotrade
1006270,Tec Toy
1006270,Sandcastle Productions
1006271,Dinamic Software
1006272,Logotron
1006273,Eclipse
1006275,Tec Toy
1006275,Discovery Software International
1006276,Alternative Software Ltd
1006276,Teque Software Development
1006277,"Binary Design, Ltd."
1006277,M.A.D.
1006278,Titus France
1006279,U.S. Gold
1006279,Epyx
1006280,Hewson Consultants
1006281,Epyx
1006281,Nexa Corporation
1006282,Microdeal
1006283,"SSI (Strategic Simulations, Inc.)"
1006283,Westwood Associates
1006284,Markt & Technik
1006285,Bug-Byte Software Ltd.
1006286,"Winky Soft Co., Ltd."
1006287,Martech Games Ltd.
1006287,Emerald Software
1006288,CRL Group PLC
1006289,Softdisk Publishing
1006290,CRL
1006291,Technosoft
1006292,Taito
1006292,Taito Corporation
1006293,Aardvark Software
1006294,Superior Software Ltd.
1006296,Tiger Electronics
1006296,Sega
1006297,Sega
1006297,Tiger Electronics
1006298,Vision Electronics
1006299,Data East
1006299,SNK
1006300,First Star Software
1006300,Tynesoft
1006301,Sega
1006301,Irem Corporation
1006302,Irem
1006302,"Ving Co., Ltd."
1006303,Origin Systems
1006303,Toho
1006304,Rainbow Arts
1006305,DJL Software
1006305,Martech Games Ltd.
1006306,Gremlin Graphics Software Ltd.
1006307,Dinamic Software
1006308,Gremlin Graphics Software Ltd.
1006309,Image Works
1006309,Denton Designs
1006310,Psygnosis
1006310,Infomedia France
1006311,Psyclapse
1006311,Powerhouse Software LTD.
1006312,Infocom
1006313,The Software Toolworks
1006315,"Sega Enterprises, Ltd."
1006315,SystemSoft
1006316,Tec Toy
1006316,Discovery Software International
1006317,Kixx
1006317,Topo Soft
1006318,Konami
1006319,Taito
1006320,Dynamix
1006320,Data East
1006321,Strategic Studies Group
1006322,Personal Software Services
1006323,Special FX Software Ltd.
1006323,Ocean Software
1006324,Quest Software
1006324,Epyx
1006325,Thunder Mountain
1006325,Tynesoft Computer Software
1006326,Rainbird
1006326,Intergalactic Development Inc.
1006327,Hi-Tech Expressions
1006327,Walt Disney Computer Software
1006328,L&W Compute
1006329,Tiger Electronics
1006330,Nintendo
1006330,Sunsoft
1006331,Acclaim
1006333,"Sega Enterprises, Ltd."
1006333,ACE
1006334,Data East
1006334,SNK
1006335,Melbourne House
1006335,Technos Japan
1006336,Grandslam Entertainments
1006336,Namco
1006337,"GameTek, Inc."
1006337,Rare
1006338,Hewson Consultants
1006338,Gremlin Graphics Software Ltd.
1006339,Baudville
1006339,JAM software
1006340,Capcom
1006341,Takeru
1006341,"The Software Toolworks, Inc."
1006342,Dinamic Software
1006343,Codemasters
1006344,Logotron
1006345,Virgin Games
1006345,Gang of Five
1006346,Sensible Software
1006346,MicroProse
1006347,Mandarin Software
1006347,Level 9 Computing
1006348,"Sega Enterprises, Ltd."
1006348,SystemSoft
1006349,Capcom
1006349,U.S. Gold
1006350,Opera Soft
1006351,Brøderbund Software
1006352,Taito
1006352,Taito Corporation
1006353,Taito
1006354,"SSI (Strategic Simulations, Inc.)"
1006355,CRL Group PLC
1006356,Personal Software Services
1006357,The Electric Ballhau
1006357,Bomico Entertainment Software
1006358,Ariolasoft
1006358,Dragonware Games
1006359,Quest Software
1006359,Epyx
1006360,Time Warp Productions
1006360,Rainbow Arts
1006361,Zenobi Software
1006362,Free Spirit Software Inc.
1006363,Rainbird
1006363,Intergalactic Development Inc.
1006364,Zeppelin Games Limited
1006365,Superior Software Ltd.
1006366,Technosoft
1006367,Tecno Soft
1006368,Sega
1006368,Tiger Electronics
1006369,Tiger Electronics
1006369,Sega
1006370,"Cascade Games, Ltd."
1006371,"Sega Enterprises, Ltd."
1006371,ACE
1006372,Kixx
1006372,Epyx
1006373,Riverhillsoft
1006373,Micro Cabin
1006374,Hewson Consultants
1006374,Fantastic Four
1006375,Electra Games
1006376,Atari Corporation
1006377,Rainbird
1006377,Realtime Games Software Ltd.
1006378,Sierra On-Line
1006379,Capcom
1006380,Taito
1006380,Ocean Software
1006381,Grandslam Entertainments
1006381,"Sega Enterprises, Ltd."
1006383,Logotron
1006384,Zafiro
1006386,Atlantis Software Limited
1006387,Graftgold
1006387,Firebird Software
1006388,Psyclapse
1006388,Powerhouse Software LTD.
1006390,Thalamus
1006390,Boys without Brains
1006391,T&E Soft
1006391,Sigma Team Inc.
1006392,"Sega Enterprises, Ltd."
1006393,Taito
1006393,Taito Corporation
1006394,"SSI (Strategic Simulations, Inc.)"
1006395,Gremlin Graphics Software Ltd.
1006395,Sentient Software Inc.
1006396,MicroIllusions
1006396,The Dreamers Guild
1006397,Infocom
1006397,Tom Snyder Productions
1006398,Quest Software
1006398,Epyx
1006399,Time Warp Productions
1006399,Rainbow Arts
1006400,Zeppelin Games Limited
1006401,Taito
1006401,Taito Corporation
1006402,Silverbird Software Ltd.
1006402,Target Games Limited
1006404,Kingsoft
1006404,Jens Meggers
1006405,Tiger Electronics
1006406,Remco
1006407,Great Wave Software
1006408,Konami
1006408,Banana Development
1006409,Sega Corporation
1006409,Sega AM2
1006410,Psyclapse
1006410,Psygnosis
1006411,"SSI (Strategic Simulations, Inc.)"
1006412,Baudville
1006412,JAM software
1006413,Hewson Consultants
1006414,Titus France
1006415,Grandslam Entertainments
1006415,"Sega Enterprises, Ltd."
1006416,Exocet Software
1006417,Konami
1006418,Codemasters
1006419,Thalamus
1006419,Cyberdyne System
1006420,Zeppelin Games Limited
1006420,Cognito
1006421,Graftgold
1006421,Firebird Software
1006422,CDS
1006423,Lankhor
1006424,Electronic Arts
1006425,"MicroProse Software, Inc."
1006426,Electronic Arts
1006426,ISD
1006427,Kixx
1006427,Topo Soft
1006428,Konami
1006428,Ultra Games
1006429,U.S. Gold
1006429,Epyx
1006430,CRL Group PLC
1006431,Firebird Software
1006431,Beam Software
1006432,Infocom
1006432,Tom Snyder Productions
1006433,Quest Software
1006433,Epyx
1006434,M.A.D.
1006434,"Binary Design, Ltd."
1006435,Kingsoft
1006436,Simon & Schuster
1006436,Micromosaics
1006437,Akaido Arcade Systems
1006437,Martech Games Ltd.
1006439,Tiger Electronics
1006440,Taito
1006441,Remco
1006442,Nippon Telenet
1006443,Epyx
1006444,"Sega Enterprises, Ltd."
1006444,ACE
1006445,Gremlin Graphics
1006445,Magic Bytes
1006446,Activision
1006446,"Sega Enterprises, Ltd."
1006447,Players Software
1006448,Level 9 Computing
1006448,"Datasoft, Inc."
1006449,U.S. Gold
1006450,Froggo Games
1006451,SOFEL
1006451,Titus France
1006452,Microdeal
1006454,Panther Games
1006455,Zafiro
1006456,Infogrames
1006458,Firebird Software
1006458,Probe Software
1006459,Hi-Score
1006459,Dinamic Software
1006460,Codemasters
1006461,Brøderbund Software
1006462,Konami
1006463,Bug-Byte Software Ltd.
1006464,ERE International
1006464,ERE Informatique
1006465,Infocom
1006465,Tom Snyder Productions
1006466,Chip
1006467,Namco Limited
1006468,Game Arts
1006468,Sierra On-Line
1006470,Topo Soft
1006471,Westwood Associates
1006471,Electronic Arts
1006473,Softdisk Publishing
1006473,Apogee Software
1006474,Matsushita Electric Industrial
1006475,Zigurat Software
1006475,Made in Spain
1006476,Tiger Electronics
1006477,Grupo CPM
1006477,PISC
1006478,Nippon Telenet
1006479,Kogado Software Products
1006480,Epyx
1006481,Tad Corporation
1006481,Ocean
1006482,Hewson Consultants
1006483,Discovery Software International
1006483,Cope-com
1006484,Absolute Entertainment
1006484,Imagineering Inc.
1006485,Atari Corporation
1006485,Imagineering Inc.
1006486,Psygnosis
1006486,Animagic S.A.
1006487,Dinamic Software
1006488,NMK Co. Ltd.
1006488,Firebird Software
1006489,Exocet Software
1006491,Hack and Slay
1006491,Time Warp Productions
1006492,The Incredible Trio
1006492,Diamond
1006493,Firebird Software
1006493,Probe Software
1006494,Infocom
1006495,Capcom
1006495,GO!
1006496,Konami
1006497,CRL Group PLC
1006498,"SSI (Strategic Simulations, Inc.)"
1006498,Westwood Associates
1006499,MicroIllusions
1006499,The Dreamers Guild
1006501,Beam Software
1006501,Gremlin Graphics Software Ltd.
1006502,Hi-Tech Expressions
1006502,Walt Disney Computer Software
1006503,Ariolasoft
1006504,Codemasters
1006505,John Calhoun
1006505,Soft Dorothy Software
1006508,Strategic Simulations
1006510,Ubisoft
1006511,Tiger Electronics
1006512,Namco
1006513,Stick Software
1006514,Imagine Inc.
1006516,Atari Games
1006516,Electronic Arts
1006517,"GameTek, Inc."
1006517,Rare
1006518,Elite Systems
1006518,Superior Software Ltd.
1006519,Strategic Simulations
1006519,U.S. Gold
1006520,Elite Systems
1006521,Teque Software Development
1006521,Grandslam Entertainments
1006522,Accolade
1006523,U.S. Gold
1006524,Absolute Entertainment
1006525,Psygnosis
1006525,Animagic S.A.
1006526,Rainbow Arts
1006527,Codemasters
1006528,Atari Games
1006528,Domark Ltd.
1006529,"Binary Design, Ltd."
1006529,M.A.D.
1006530,Firebird Software
1006531,Zeppelin Games Limited
1006531,Cognito
1006532,Domark Software
1006533,Mindware
1006534,The Incredible Trio
1006534,Diamond
1006535,Infocom
1006536,Konami
